path,model_id,model_id_raw,game,condition,scenario,framing_type,n_rounds,n_runs_config,run_id,coop_rate_overall,coop_rate_hub,coop_rate_leaf,hub_minus_leaf_coop,hub_total_payoff,leaf_avg_payoff,hub_leadership_rate,hub_exploitation_rate,invalid_rate,full_coop_rate
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\baseline\no_comm\20260516_174820_pd_nocomm_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,no_comm,no_comm,neutral,16,5,1,0.8888888888888888,1.0,0.851063829787234,0.14893617021276595,167,4.208333333333333,0.8409090909090909,,0.015625,0.625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\baseline\no_comm\20260516_174820_pd_nocomm_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,no_comm,no_comm,neutral,16,5,2,0.515625,0.625,0.4791666666666667,0.14583333333333331,143,3.7083333333333335,0.5333333333333333,,0.0,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\baseline\no_comm\20260516_174820_pd_nocomm_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,no_comm,no_comm,neutral,16,5,3,0.109375,0.0625,0.125,-0.0625,117,2.125,0.8666666666666667,,0.0,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\baseline\no_comm\20260516_174820_pd_nocomm_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,no_comm,no_comm,neutral,16,5,4,0.890625,1.0,0.8541666666666666,0.14583333333333337,171,4.291666666666667,0.8444444444444444,,0.0,0.6875
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\baseline\no_comm\20260516_174820_pd_nocomm_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,no_comm,no_comm,neutral,16,5,5,0.96875,1.0,0.9583333333333334,0.04166666666666663,186,4.083333333333333,0.9555555555555556,,0.0,0.875
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\baseline\no_comm\20260516_174820_sh_nocomm_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,no_comm,no_comm,neutral,16,5,1,0.671875,0.8125,0.625,0.1875,186,4.4375,0.7777777777777778,,0.0,0.3125
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\baseline\no_comm\20260516_174820_sh_nocomm_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,no_comm,no_comm,neutral,16,5,2,0.65625,0.8125,0.6041666666666666,0.20833333333333337,187,4.520833333333333,0.5555555555555556,,0.0,0.125
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\baseline\no_comm\20260516_174820_sh_nocomm_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,no_comm,no_comm,neutral,16,5,3,0.703125,0.9375,0.625,0.3125,201,5.125,0.6,,0.0,0.25
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\baseline\no_comm\20260516_174820_sh_nocomm_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,no_comm,no_comm,neutral,16,5,4,0.46875,0.75,0.375,0.375,135,3.9375,0.4888888888888889,,0.0,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\baseline\no_comm\20260516_174820_sh_nocomm_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,no_comm,no_comm,neutral,16,5,5,0.7377049180327869,0.7857142857142857,0.723404255319149,0.06231003039513672,196,4.145833333333333,0.5641025641025641,,0.046875,0.375
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\counterfactual\cheap_talk_counterfactual\20260516_174820_pd_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,counterfactual,neutral,16,5,1,0.03225806451612903,0.0,0.043478260869565216,-0.043478260869565216,100,1.875,0.9534883720930233,0.4375,0.03125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\counterfactual\cheap_talk_counterfactual\20260516_174820_pd_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,counterfactual,neutral,16,5,2,0.04838709677419355,0.0,0.06382978723404255,-0.06382978723404255,100,1.7708333333333333,0.926829268292683,0.13333333333333333,0.03125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\counterfactual\cheap_talk_counterfactual\20260516_174820_pd_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,counterfactual,neutral,16,5,3,0.06779661016949153,0.0,0.09090909090909091,-0.09090909090909091,100,1.6666666666666667,0.9210526315789473,0.2,0.078125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\counterfactual\cheap_talk_counterfactual\20260516_174820_pd_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,counterfactual,neutral,16,5,4,0.15789473684210525,0.14285714285714285,0.16279069767441862,-0.019933554817275767,95,1.6666666666666667,0.8823529411764706,0.14285714285714285,0.109375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\counterfactual\cheap_talk_counterfactual\20260516_174820_pd_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,counterfactual,neutral,16,5,5,0.01639344262295082,0.0,0.021739130434782608,-0.021739130434782608,90,1.7708333333333333,1.0,0.6,0.046875,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\counterfactual\cheap_talk_counterfactual\20260516_174820_sh_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,counterfactual,neutral,16,5,1,0.532258064516129,0.6875,0.4782608695652174,0.2092391304347826,157,3.9583333333333335,0.5348837209302325,,0.03125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\counterfactual\cheap_talk_counterfactual\20260516_174820_sh_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,counterfactual,neutral,16,5,2,0.3770491803278688,0.5,0.3333333333333333,0.16666666666666669,125,3.0416666666666665,0.6190476190476191,,0.046875,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\counterfactual\cheap_talk_counterfactual\20260516_174820_sh_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,counterfactual,neutral,16,5,3,0.576271186440678,0.6428571428571429,0.5555555555555556,0.08730158730158732,136,3.0208333333333335,0.5405405405405406,,0.078125,0.0625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\counterfactual\cheap_talk_counterfactual\20260516_174820_sh_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,counterfactual,neutral,16,5,4,0.38333333333333336,0.3333333333333333,0.4,-0.06666666666666671,133,2.5833333333333335,0.55,,0.0625,0.125
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\counterfactual\cheap_talk_counterfactual\20260516_174820_sh_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,counterfactual,neutral,16,5,5,0.35,0.35714285714285715,0.34782608695652173,0.009316770186335421,113,2.2916666666666665,0.5263157894736842,,0.0625,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_pd_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_business,business,16,5,1,0.85,0.9285714285714286,0.8260869565217391,0.10248447204968947,151,3.4583333333333335,0.8421052631578947,0.07142857142857142,0.0625,0.5625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_pd_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_business,business,16,5,2,0.4426229508196721,0.3333333333333333,0.4782608695652174,-0.1449275362318841,149,2.2708333333333335,0.6,0.26666666666666666,0.046875,0.0625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_pd_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_business,business,16,5,3,0.7627118644067796,0.625,0.813953488372093,-0.18895348837209303,175,2.9166666666666665,0.675,0.125,0.078125,0.25
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_pd_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_business,business,16,5,4,0.7142857142857143,0.4,0.8292682926829268,-0.42926829268292677,172,1.8125,0.4,0.13333333333333333,0.125,0.1875
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_pd_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_business,business,16,5,5,0.421875,0.0625,0.5416666666666666,-0.47916666666666663,194,1.6458333333333333,0.5555555555555556,0.3125,0.0,0.0625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_sh_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_business,business,16,5,1,0.7413793103448276,0.7142857142857143,0.75,-0.0357142857142857,173,3.5416666666666665,0.6,,0.09375,0.125
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_sh_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_business,business,16,5,2,0.36666666666666664,0.5625,0.29545454545454547,0.26704545454545453,113,3.1041666666666665,0.4634146341463415,,0.0625,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_sh_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_business,business,16,5,3,0.7,0.7333333333333333,0.6888888888888889,0.0444444444444444,169,3.7083333333333335,0.48717948717948717,,0.0625,0.0625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_sh_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_business,business,16,5,4,0.6724137931034483,0.6923076923076923,0.6666666666666666,0.02564102564102566,137,3.0416666666666665,0.5142857142857142,,0.09375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_sh_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_business,business,16,5,5,0.45,0.07142857142857142,0.5652173913043478,-0.4937888198757764,131,1.5416666666666667,0.43243243243243246,,0.0625,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_pd_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_competitive,competitive,16,5,1,0.0,0.0,0.0,0.0,86,1.7916666666666667,1.0,0.0,0.0625,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_pd_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_competitive,competitive,16,5,2,0.06666666666666667,0.0,0.08888888888888889,-0.08888888888888889,100,1.6666666666666667,0.9,0.0,0.0625,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_pd_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_competitive,competitive,16,5,3,0.08333333333333333,0.0,0.1111111111111111,-0.1111111111111111,100,1.6666666666666667,0.9,0.0,0.0625,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_pd_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_competitive,competitive,16,5,4,0.15789473684210525,0.07142857142857142,0.18604651162790697,-0.11461794019933555,101,1.6875,0.7222222222222222,0.0,0.109375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_pd_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_competitive,competitive,16,5,5,0.07017543859649122,0.0,0.09090909090909091,-0.09090909090909091,94,1.5416666666666667,0.9393939393939394,0.0,0.109375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_sh_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_competitive,competitive,16,5,1,0.05084745762711865,0.15384615384615385,0.021739130434782608,0.13210702341137126,72,1.875,0.9117647058823529,,0.078125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_sh_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_competitive,competitive,16,5,2,0.4745762711864407,0.0,0.6222222222222222,-0.6222222222222222,122,1.1666666666666667,0.43243243243243246,,0.078125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_sh_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_competitive,competitive,16,5,3,0.18032786885245902,0.0,0.2391304347826087,-0.2391304347826087,108,1.5625,0.7317073170731707,,0.046875,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_sh_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_competitive,competitive,16,5,4,0.15254237288135594,0.07692307692307693,0.17391304347826086,-0.09698996655518394,83,1.5416666666666667,0.7647058823529411,,0.078125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_sh_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_competitive,competitive,16,5,5,0.27586206896551724,0.0,0.35555555555555557,-0.35555555555555557,98,1.2916666666666667,0.7352941176470589,,0.09375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_pd_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_team,team,16,5,1,1.0,1.0,1.0,0.0,168,3.5,1.0,0.0,0.078125,0.8125
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_pd_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_team,team,16,5,2,0.9830508474576272,1.0,0.9772727272727273,0.022727272727272707,165,3.5416666666666665,0.9743589743589743,0.0,0.078125,0.6875
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_pd_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_team,team,16,5,3,0.9629629629629629,0.9375,0.9736842105263158,-0.03618421052631582,151,3.1458333333333335,0.9444444444444444,0.0,0.15625,0.5625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_pd_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_team,team,16,5,4,1.0,1.0,1.0,0.0,168,3.5,1.0,0.0,0.0625,0.8125
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_pd_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_team,team,16,5,5,0.9830508474576272,1.0,0.9777777777777777,0.022222222222222254,157,3.375,0.9722222222222222,0.0,0.078125,0.6875
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_sh_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_team,team,16,5,1,0.14035087719298245,0.0,0.18604651162790697,-0.18604651162790697,88,1.4583333333333333,0.9117647058823529,,0.109375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_sh_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_team,team,16,5,2,0.23728813559322035,0.2,0.25,-0.04999999999999999,107,2.1041666666666665,0.7948717948717948,,0.078125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_sh_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_team,team,16,5,3,0.12280701754385964,0.0,0.16666666666666666,-0.16666666666666666,92,1.5416666666666667,0.8648648648648649,,0.109375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_sh_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_team,team,16,5,4,0.26785714285714285,0.15384615384615385,0.3023255813953488,-0.14847942754919496,100,1.7083333333333333,0.6451612903225806,,0.125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_sh_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_team,team,16,5,5,0.1694915254237288,0.3333333333333333,0.11363636363636363,0.21969696969696967,90,2.25,0.7105263157894737,,0.078125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\no_sense\cheap_talk\20260516_174820_pd_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,no_sense,neutral,16,5,1,0.3541666666666667,0.42857142857142855,0.3235294117647059,0.10504201680672265,83,1.9375,0.5714285714285714,0.0,0.25,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\no_sense\cheap_talk\20260516_174820_pd_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,no_sense,neutral,16,5,2,0.24444444444444444,0.07692307692307693,0.3125,-0.23557692307692307,81,1.1666666666666667,0.5833333333333334,0.0,0.296875,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\no_sense\cheap_talk\20260516_174820_pd_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,no_sense,neutral,16,5,3,0.11538461538461539,0.0625,0.1388888888888889,-0.0763888888888889,89,1.6458333333333333,0.7878787878787878,0.0,0.1875,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\no_sense\cheap_talk\20260516_174820_pd_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,no_sense,neutral,16,5,4,0.41304347826086957,0.4166666666666667,0.4117647058823529,0.004901960784313764,78,1.5208333333333333,0.6363636363636364,0.0,0.28125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\no_sense\cheap_talk\20260516_174820_pd_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,no_sense,neutral,16,5,5,0.18,0.2,0.175,0.025000000000000022,63,1.3125,0.6363636363636364,0.0,0.21875,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\no_sense\cheap_talk\20260516_174820_sh_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,no_sense,neutral,16,5,1,0.18,0.18181818181818182,0.1794871794871795,0.0023310023310023353,54,1.3125,0.6666666666666666,,0.21875,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\no_sense\cheap_talk\20260516_174820_sh_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,no_sense,neutral,16,5,2,0.5652173913043478,0.5,0.5789473684210527,-0.07894736842105265,76,1.3333333333333333,0.5294117647058824,,0.28125,0.0625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\no_sense\cheap_talk\20260516_174820_sh_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,no_sense,neutral,16,5,3,0.2962962962962963,0.46153846153846156,0.24390243902439024,0.21763602251407133,67,2.0208333333333335,0.59375,,0.15625,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\no_sense\cheap_talk\20260516_174820_sh_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,no_sense,neutral,16,5,4,0.47058823529411764,0.36363636363636365,0.5,-0.13636363636363635,93,1.6875,0.72,,0.203125,0.0625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\no_sense\cheap_talk\20260516_174820_sh_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,no_sense,neutral,16,5,5,0.32653061224489793,0.08333333333333333,0.40540540540540543,-0.3220720720720721,79,1.1458333333333333,0.5,,0.234375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\silence\cheap_talk\20260516_174820_pd_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,silence,neutral,16,5,1,0.12244897959183673,0.08333333333333333,0.13513513513513514,-0.051801801801801814,66,1.375,0.7586206896551724,,0.234375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\silence\cheap_talk\20260516_174820_pd_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,silence,neutral,16,5,2,0.01818181818181818,0.0,0.022727272727272728,-0.022727272727272728,64,1.3333333333333333,0.9696969696969697,,0.140625,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\silence\cheap_talk\20260516_174820_pd_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,silence,neutral,16,5,3,0.034482758620689655,0.06666666666666667,0.023255813953488372,0.043410852713178294,81,1.8958333333333333,0.9,,0.09375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\silence\cheap_talk\20260516_174820_pd_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,silence,neutral,16,5,4,0.0,0.0,0.0,0.0,68,1.4166666666666667,1.0,,0.125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\silence\cheap_talk\20260516_174820_pd_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,silence,neutral,16,5,5,0.018518518518518517,0.0,0.02564102564102564,-0.02564102564102564,76,1.4791666666666667,1.0,,0.15625,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\silence\cheap_talk\20260516_174820_sh_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,silence,neutral,16,5,1,0.53125,0.0,0.6071428571428571,-0.6071428571428571,26,0.22916666666666666,0.3333333333333333,,0.5,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\silence\cheap_talk\20260516_174820_sh_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,silence,neutral,16,5,2,0.5151515151515151,0.45454545454545453,0.5454545454545454,-0.09090909090909088,56,1.1041666666666667,0.7058823529411765,,0.484375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\silence\cheap_talk\20260516_174820_sh_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,silence,neutral,16,5,3,0.75,0.07692307692307693,1.0,-0.9230769230769231,112,0.7708333333333334,0.10714285714285714,,0.25,0.0
