model_id,topology,cell,game,round,coop_rate
Qwen2.5-7B-Instruct,cycle,framing_competitive_context[no_comm],sh,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_competitive_context[no_comm],sh,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_competitive_context[no_comm],sh,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,12,0.75
Qwen2.5-7B-Instruct,cycle,framing_team,pd,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,pd,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team,sh,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,12,0.75
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],pd,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[cheap_talk],sh,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,1,0.75
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,2,0.75
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,4,0.75
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,5,0.5
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,6,0.5
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,7,0.5
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,8,0.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,10,0.75
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,11,0.5
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,12,0.75
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,13,0.5
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,15,0.75
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,5,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,6,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,7,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,8,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,9,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,10,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,11,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,12,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,13,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,14,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,15,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,16,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,1,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,2,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,3,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,4,1.0
Qwen2.5-7B-Instruct,cycle,framing_team_context[no_comm],pd,5,1.0
