model_id,topology,cell,scenario,condition,game,n_runs,coop_rate_overall_mean,coop_rate_overall_ci_lo,coop_rate_overall_ci_hi,coop_rate_hub_mean,coop_rate_hub_ci_lo,coop_rate_hub_ci_hi,coop_rate_leaf_mean,coop_rate_leaf_ci_lo,coop_rate_leaf_ci_hi,hub_minus_leaf_coop_mean,hub_minus_leaf_coop_ci_lo,hub_minus_leaf_coop_ci_hi,hub_total_payoff_mean,hub_total_payoff_ci_lo,hub_total_payoff_ci_hi,leaf_avg_payoff_mean,leaf_avg_payoff_ci_lo,leaf_avg_payoff_ci_hi,hub_leadership_rate_mean,hub_leadership_rate_ci_lo,hub_leadership_rate_ci_hi,hub_exploitation_rate_mean,hub_exploitation_rate_ci_lo,hub_exploitation_rate_ci_hi,invalid_rate_mean,invalid_rate_ci_lo,invalid_rate_ci_hi,full_coop_rate_mean,full_coop_rate_ci_lo,full_coop_rate_ci_hi
gemma-2-2b-it,cycle,framing_business,framing_business,cheap_talk,pd,5,0.6433908558655552,0.5314095583787054,0.7511864406779661,,,,,,,,,,,,,,,,,,,,,,0.084375,0.071875,0.1,0.175,0.075,0.3125
gemma-2-2b-it,cycle,framing_business,framing_business,cheap_talk,sh,5,0.5646942797009387,0.48174863387978145,0.6592062609984255,,,,,,,,,,,,,,,,,,,,,,0.06875,0.05625,0.084375,0.0625,0.025,0.1
gemma-2-2b-it,cycle,framing_business_context[cheap_talk],framing_business_context,cheap_talk,pd,5,0.9898247597512719,0.976031656302996,1.0,,,,,,,,,,,,,,,,,,,,,,0.046875,0.03125,0.071875,0.8,0.7,0.875
gemma-2-2b-it,cycle,framing_business_context[cheap_talk],framing_business_context,cheap_talk,sh,5,0.5809687278724376,0.5411610752090634,0.6207763805358119,,,,,,,,,,,,,,,,,,,,,,0.053125,0.034375,0.071875,0.0,0.0,0.0
gemma-2-2b-it,cycle,framing_business_context[no_comm],framing_business_context,no_comm,pd,5,0.565625,0.321875,0.80625,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.25,0.025,0.6
gemma-2-2b-it,cycle,framing_business_context[no_comm],framing_business_context,no_comm,sh,5,0.7384072580645161,0.6808467741935484,0.80625,,,,,,,,,,,,,,,,,,,,,,0.00625,0.0,0.01875,0.25,0.1,0.4125
gemma-2-2b-it,cycle,framing_competitive,framing_competitive,cheap_talk,pd,5,0.03395675043834016,0.0034482758620689655,0.07118644067796612,,,,,,,,,,,,,,,,,,,,,,0.08125,0.071875,0.090625,0.0,0.0,0.0
gemma-2-2b-it,cycle,framing_competitive,framing_competitive,cheap_talk,sh,5,0.15605397742111654,0.11874502820428738,0.18757898699459524,,,,,,,,,,,,,,,,,,,,,,0.05625,0.034375,0.078125,0.0125,0.0,0.0375
gemma-2-2b-it,cycle,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,pd,5,0.7943894638765078,0.4891591750396615,0.9873015873015873,,,,,,,,,,,,,,,,,,,,,,0.03125,0.01875,0.04375,0.5625,0.225,0.8375
gemma-2-2b-it,cycle,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,sh,5,0.25017351930195664,0.169169751454257,0.33941532258064516,,,,,,,,,,,,,,,,,,,,,,0.028125,0.0125,0.040625,0.0125,0.0,0.0375
gemma-2-2b-it,cycle,framing_competitive_context[no_comm],framing_competitive_context,no_comm,pd,5,0.3,0.112421875,0.5752343749999997,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.125,0.0,0.375
gemma-2-2b-it,cycle,framing_competitive_context[no_comm],framing_competitive_context,no_comm,sh,5,0.4546626984126984,0.340625,0.5296626984126984,,,,,,,,,,,,,,,,,,,,,,0.003125,0.0,0.009375,0.05,0.0125,0.0875
gemma-2-2b-it,cycle,framing_team,framing_team,cheap_talk,pd,5,0.9734126984126984,0.951984126984127,0.9936507936507937,,,,,,,,,,,,,,,,,,,,,,0.05,0.015625,0.09375,0.775,0.65,0.875
gemma-2-2b-it,cycle,framing_team,framing_team,cheap_talk,sh,5,0.27889346657596453,0.18971170152628605,0.3691817650496786,,,,,,,,,,,,,,,,,,,,,,0.075,0.059375,0.090625,0.0125,0.0,0.0375
gemma-2-2b-it,cycle,framing_team_context[cheap_talk],framing_team_context,cheap_talk,pd,5,0.9903158602150537,0.983763440860215,0.996875,,,,,,,,,,,,,,,,,,,,,,0.034375,0.0125,0.05625,0.8625,0.8,0.925
gemma-2-2b-it,cycle,framing_team_context[cheap_talk],framing_team_context,cheap_talk,sh,5,0.4636504781529308,0.2972274684596208,0.6267114188807236,,,,,,,,,,,,,,,,,,,,,,0.05625,0.028125,0.084375,0.0125,0.0,0.0375
gemma-2-2b-it,cycle,framing_team_context[no_comm],framing_team_context,no_comm,pd,5,0.9875,0.971796875,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.95,0.8871875,1.0
gemma-2-2b-it,cycle,framing_team_context[no_comm],framing_team_context,no_comm,sh,5,0.90625,0.8875,0.925,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.7,0.6375,0.7625
gemma-2-2b-it,cycle,no_comm,no_comm,no_comm,pd,5,0.178125,0.1125,0.253125,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.025,0.0,0.075
gemma-2-2b-it,cycle,no_comm,no_comm,no_comm,sh,5,0.5830357142857142,0.48303571428571423,0.65625,,,,,,,,,,,,,,,,,,,,,,0.003125,0.0,0.009375,0.0875,0.0375,0.15
gemma-2-2b-it,cycle,no_sense,no_sense,cheap_talk,pd,5,0.14230256691965903,0.08082332761578044,0.2093736383442266,,,,,,,,,,,,,,,,,,,,,,0.165625,0.15,0.184375,0.0,0.0,0.0
gemma-2-2b-it,cycle,no_sense,no_sense,cheap_talk,sh,5,0.46115027829313543,0.4098775510204081,0.5291502782931354,,,,,,,,,,,,,,,,,,,,,,0.20625,0.171875,0.228125,0.025,0.0,0.05
gemma-2-2b-it,cycle,silence,silence,cheap_talk,pd,5,0.07543284926263649,0.01455026455026455,0.1619070133963751,,,,,,,,,,,,,,,,,,,,,,0.209375,0.15617187500000002,0.2625,0.0,0.0,0.0
gemma-2-2b-it,cycle,silence,silence,cheap_talk,sh,5,0.6326666666666666,0.5429999999999999,0.7416666666666666,,,,,,,,,,,,,,,,,,,,,,0.646875,0.509375,0.775,0.0,0.0,0.0
gemma-2-2b-it,star,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,pd,5,0.9796610169491526,0.9389830508474576,1.0,0.975,0.925,1.0,0.9813953488372092,0.9441860465116279,1.0,-0.006395348837209292,-0.019186046511627874,0.0,174.4,172.8,176.0,3.5916666666666663,3.4912499999999995,3.6666666666666665,0.97,0.9099999999999999,1.0,0.0,0.0,0.0,0.05,0.034375,0.065625,0.7875,0.6496875000000001,0.875
gemma-2-2b-it,star,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,sh,5,0.2258958317391559,0.14609668531351758,0.30569497816479424,0.10083333333333333,0.0125,0.23833333333333334,0.27060300412106447,0.13589132292744366,0.4053146853146853,-0.16976967078773114,-0.3803146853146854,0.09129515091538844,103.6,91.19,120.0,1.7833333333333332,1.3833333333333333,2.2958333333333334,0.6788122150770708,0.5797396313364055,0.8096728307254623,,,,0.08125,0.040625,0.128125,0.0125,0.0,0.0375
gemma-2-2b-it,star,counterfactual,counterfactual,cheap_talk,pd,5,0.06454599018497405,0.029138022210470647,0.11157485266375163,0.02857142857142857,0.0,0.08571428571428572,0.07654939342437997,0.03857539315448658,0.12020406287342586,-0.0479779648529514,-0.07193675889328063,-0.025364726274736394,97.0,93.0,100.0,1.75,1.6875,1.8125,0.936744642628225,0.9054752927830236,0.9707317073170731,0.3027380952380952,0.15042857142857144,0.47607142857142853,0.059375,0.034375,0.0875,0.0,0.0,0.0
gemma-2-2b-it,star,counterfactual,counterfactual,cheap_talk,sh,5,0.44378235292360185,0.3674549180327868,0.5288809914342992,0.5041666666666667,0.3761904761904762,0.6321428571428571,0.4229951690821256,0.35246376811594204,0.5089855072463767,0.08117149758454106,-0.00547964113181505,0.16782263630089717,132.8,120.0,146.4,2.979166666666667,2.525,3.5,0.5541575339984153,0.5327617602302424,0.5876447876447877,,,,0.05625,0.040625,0.06875,0.0375,0.0,0.0875
gemma-2-2b-it,star,framing_business,framing_business,cheap_talk,pd,5,0.6382991059024332,0.4886563231850117,0.7879418886198548,0.46988095238095234,0.225,0.7464285714285714,0.6978472547617286,0.5580805527468824,0.8249327973562849,-0.22796630238077623,-0.40233916578296214,-0.05334848255314849,168.2,154.4,181.405,2.4208333333333334,1.8375,3.0209375,0.6145321637426902,0.48836330409356726,0.7513742690058478,0.18178571428571427,0.10523809523809524,0.2658333333333333,0.0625,0.025,0.1,0.225,0.0875,0.4
gemma-2-2b-it,star,framing_business,framing_business,cheap_talk,sh,5,0.5860919540229885,0.45,0.7110344827586207,0.5547710622710624,0.29821428571428565,0.7180952380952381,0.5932454984628898,0.44384881422924904,0.7088888888888889,-0.0384744361918275,-0.28235021500238894,0.16197330447330444,144.6,125.0,164.2,2.9875,2.166666666666667,3.541666666666667,0.4994624536087951,0.4549995291458706,0.5548717948717948,,,,0.075,0.0625,0.0875,0.0375,0.0,0.0875
gemma-2-2b-it,star,framing_business_context[cheap_talk],framing_business_context,cheap_talk,pd,5,0.9539890710382514,0.8818005464480874,1.0,0.85,0.55,1.0,0.990909090909091,0.9727272727272727,1.0,-0.14090909090909093,-0.45,0.027272727272727247,182.8,159.2,216.8,3.1416666666666666,2.3583333333333334,3.6833333333333327,0.8332171893147503,0.514163763066202,1.0,0.025,0.0,0.075,0.06875,0.05,0.0875,0.6375,0.4125,0.775
gemma-2-2b-it,star,framing_business_context[cheap_talk],framing_business_context,cheap_talk,sh,5,0.7092351289792892,0.5625192012288787,0.8683908045977011,0.6916666666666667,0.355,0.9866666666666667,0.716129678776883,0.6054846335697399,0.8590009446268724,-0.024463012110216464,-0.28970449172576834,0.2516441005802708,184.4,162.6,211.8,3.7416666666666663,2.575,4.783333333333333,0.6523744270855951,0.514090909090909,0.8183214059818676,,,,0.059375,0.028125,0.0875,0.2125,0.025,0.4625
gemma-2-2b-it,star,framing_business_context[no_comm],framing_business_context,no_comm,pd,5,0.3607638888888889,0.2524801587301587,0.465625,0.2891666666666667,0.15333333333333332,0.425,0.3841312056737588,0.26906028368794327,0.4752083333333331,-0.0949645390070922,-0.17333333333333334,-0.020833333333333325,144.0,130.8,156.405,2.5625000000000004,2.1833333333333336,2.979166666666667,0.7152669552669553,0.6447619047619048,0.7981818181818182,,,,0.00625,0.0,0.0125,0.1,0.0375,0.1625
gemma-2-2b-it,star,framing_business_context[no_comm],framing_business_context,no_comm,sh,5,0.7927579365079366,0.7313988095238096,0.84375,0.8458333333333332,0.7,0.9875,0.775,0.7291666666666667,0.8083333333333332,0.07083333333333333,-0.08333333333333334,0.19166666666666668,221.8,200.6,237.8,4.833333333333333,4.083333333333334,5.529166666666667,0.692063492063492,0.5866666666666667,0.7911111111111111,,,,0.003125,0.0,0.009375,0.3375,0.1875,0.4375
gemma-2-2b-it,star,framing_competitive,framing_competitive,cheap_talk,pd,5,0.07561403508771929,0.03,0.12285526315789468,0.014285714285714285,0.0,0.04285714285714286,0.09539112050739958,0.04,0.14801268498942916,-0.0811054062216853,-0.10877076411960133,-0.04,96.2,90.4,100.4,1.6708333333333332,1.5958333333333334,1.7416666666666667,0.8923232323232323,0.8012121212121212,0.967878787878788,0.0,0.0,0.0,0.08125,0.0625,0.1,0.0,0.0,0.0
gemma-2-2b-it,star,framing_competitive,framing_competitive,cheap_talk,sh,5,0.22683120790257832,0.11186440677966103,0.3553477498538866,0.046153846153846156,0.0,0.10769230769230771,0.282512077294686,0.11304347826086955,0.46222222222222226,-0.23635823114083981,-0.46222222222222226,-0.01625938312894845,96.6,81.4,111.61999999999998,1.4875000000000003,1.2708333333333335,1.6958333333333335,0.7151808910775912,0.5587420993446818,0.8404591104734577,,,,0.075,0.059375,0.0875,0.0,0.0,0.0
gemma-2-2b-it,star,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,pd,5,0.815832246849196,0.5344198174706649,0.9966666666666667,0.775,0.475,1.0,0.8338950679698911,0.5591731266149871,0.9956521739130434,-0.05889506796989101,-0.16879844961240306,0.008695652173913038,158.0,139.4,171.6,3.020833333333333,2.4458333333333333,3.5916666666666663,0.8540909090909091,0.6722727272727272,1.0,0.025,0.0,0.05,0.0875,0.05625,0.140625,0.5,0.1875,0.775
gemma-2-2b-it,star,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,sh,5,0.4047273613749896,0.2612374405076679,0.515545438699027,0.24083333333333332,0.025,0.5408333333333333,0.45801660983663,0.306873078612209,0.5847780126849894,-0.21718327650329675,-0.5116994362226921,0.1173999309868875,129.4,117.6,138.6,2.1958333333333333,1.4119791666666666,3.1625000000000005,0.5862509583439816,0.4588806542294915,0.7182724252491695,,,,0.071875,0.046875,0.09375,0.0375,0.0,0.0875
gemma-2-2b-it,star,framing_competitive_context[no_comm],framing_competitive_context,no_comm,pd,5,0.325,0.1125,0.65625,0.325,0.0875,0.675,0.32500000000000007,0.125,0.6541666666666667,-5.551115123125783e-18,-0.0625,0.062499999999999986,130.6,112.165,159.4,2.7208333333333337,2.1416666666666666,3.4375,0.8711111111111112,0.8177777777777777,0.9288888888888888,,,,0.0,0.0,0.0,0.2,0.0125,0.5375
gemma-2-2b-it,star,framing_competitive_context[no_comm],framing_competitive_context,no_comm,sh,5,0.56875,0.4875,0.653125,0.5375,0.375,0.7375,0.5791666666666667,0.4833333333333334,0.7,-0.04166666666666667,-0.24583333333333335,0.2208333333333333,172.6,156.8,190.8,3.4708333333333337,2.8916666666666666,4.1625,0.4622222222222222,0.39977777777777773,0.5111111111111111,,,,0.0,0.0,0.0,0.1125,0.025,0.2
gemma-2-2b-it,star,framing_team,framing_team,cheap_talk,pd,5,0.9858129315756434,0.9743879472693031,0.9966101694915255,0.9875,0.9625,1.0,0.985746943115364,0.9759383306751728,0.9955555555555555,0.0017530568846358286,-0.01726608187134504,0.018080808080808076,161.8,155.6,167.4,3.4125,3.2708333333333335,3.5166666666666666,0.9782051282051283,0.961111111111111,0.9948717948717949,0.0,0.0,0.0,0.090625,0.06875,0.125,0.7125,0.6375,0.7875
gemma-2-2b-it,star,framing_team,framing_team,cheap_talk,sh,5,0.1875589397221868,0.13916146297948256,0.23630721400960022,0.13743589743589743,0.03076923076923077,0.2615384615384615,0.20373502466525722,0.15151515151515152,0.2645912614517266,-0.0662991272293598,-0.17078115682766842,0.08848484848484847,95.4,89.6,101.8,1.8125,1.5416666666666665,2.0916666666666663,0.7854377943462134,0.7012494014191806,0.8696734582880095,,,,0.1,0.084375,0.115625,0.0,0.0,0.0
gemma-2-2b-it,star,framing_team_context[cheap_talk],framing_team_context,cheap_talk,pd,5,0.9864878113157747,0.9759205143191118,0.9967741935483871,0.9875,0.9625,1.0,0.986349848331648,0.9677451971688574,1.0,0.001150151668351862,-0.033260869565217385,0.03225480283114255,169.8,158.8,180.2,3.5791666666666666,3.3666666666666663,3.7958333333333334,0.9799434318038969,0.9645945945945946,0.9953488372093023,0.0125,0.0,0.0375,0.06875,0.040625,0.096875,0.7875,0.7,0.8625
gemma-2-2b-it,star,framing_team_context[cheap_talk],framing_team_context,cheap_talk,sh,5,0.7303131407947324,0.6192118226600984,0.821003937355439,0.5546794871794872,0.19384615384615383,0.9166586538461535,0.7900712980302791,0.6047189819724285,0.9348751156336725,-0.23539181085079192,-0.7169374476068818,0.24298094767109854,177.6,135.6,210.0,2.95,1.4791666666666667,4.470833333333333,0.38191872643485547,0.14266862170087974,0.6502304147465438,,,,0.06875,0.028125,0.11875,0.1125,0.0,0.2625
gemma-2-2b-it,star,framing_team_context[no_comm],framing_team_context,no_comm,pd,5,0.975,0.940625,0.996875,1.0,1.0,1.0,0.9666666666666666,0.9208333333333332,0.9958333333333332,0.03333333333333335,0.004166666666666674,0.07916666666666668,187.2,180.6,191.4,4.066666666666667,4.008333333333334,4.158333333333333,0.968888888888889,0.9288888888888888,0.9955555555555555,,,,0.0,0.0,0.0,0.9,0.7625,0.9875
gemma-2-2b-it,star,framing_team_context[no_comm],framing_team_context,no_comm,sh,5,0.8018849206349206,0.6962797619047619,0.865625,0.85,0.7125,0.9625,0.7856382978723404,0.6652482269503547,0.8584375,0.06436170212765957,-0.09583333333333333,0.17455673758865248,228.6,197.2,247.4,4.95,4.358333333333333,5.533333333333333,0.7317171717171717,0.6662626262626262,0.7955555555555556,,,,0.003125,0.0,0.009375,0.475,0.2875,0.5875
gemma-2-2b-it,star,no_comm,no_comm,no_comm,pd,5,0.6746527777777778,0.346875,0.9215277777777778,0.7375,0.3625,1.0,0.6535460992907802,0.3416666666666667,0.8952127659574467,0.08395390070921985,0.0006050531914893539,0.1470744680851064,156.8,133.0,176.2,3.6833333333333327,2.875,4.2333333333333325,0.8081818181818182,0.6622222222222222,0.9104040404040404,,,,0.003125,0.0,0.009375,0.4375,0.125,0.75
gemma-2-2b-it,star,no_comm,no_comm,no_comm,sh,5,0.6475409836065574,0.553125,0.7107069672131148,0.8196428571428571,0.7713839285714285,0.8821428571428571,0.5905141843971631,0.475,0.675709219858156,0.22912867274569404,0.1370725683890577,0.3166666666666667,181.0,157.4,196.2,4.433333333333333,4.095833333333333,4.808333333333333,0.5972649572649573,0.5244444444444445,0.6977777777777778,,,,0.009375,0.0,0.028125,0.2125,0.0875,0.325
gemma-2-2b-it,star,no_sense,no_sense,cheap_talk,pd,5,0.2614078409513192,0.16707606837606837,0.3557729468599034,0.23693223443223443,0.09576923076923077,0.3757142857142858,0.27233660130718956,0.18805555555555556,0.35882352941176465,-0.03540436687495511,-0.15162393162393162,0.05299719887955182,78.8,70.0,85.6,1.5166666666666666,1.2916666666666667,1.754375,0.643073593073593,0.5891179653679653,0.7166666666666667,0.0,0.0,0.0,0.246875,0.2125,0.27820312499999994,0.0,0.0,0.0
gemma-2-2b-it,star,no_sense,no_sense,cheap_talk,sh,5,0.36772650702793197,0.24977777777777774,0.48951406649616375,0.3180652680652681,0.16666666666666669,0.465034965034965,0.3815484784676056,0.23755387657826685,0.5119564236894147,-0.06348321040233748,-0.2201690805638174,0.103775086701916,73.8,61.6,85.0,1.4999999999999998,1.2458333333333331,1.8125,0.6019656862745097,0.5305147058823529,0.6734166666666667,,,,0.21875,0.18125,0.253125,0.025,0.0,0.05
gemma-2-2b-it,star,silence,silence,cheap_talk,pd,5,0.038726414982572614,0.010532915360501566,0.08400230311560361,0.03,0.0,0.06333333333333332,0.04135184949138438,0.009779367918902802,0.09075474075474076,-0.011351849491384377,-0.035638505638505645,0.02091830649970185,71.0,65.6,76.60999999999999,1.5,1.3666666666666667,1.7041666666666664,0.9256635318704284,0.8351724137931035,0.9939393939393939,,,,0.15,0.1125,0.196875,0.0,0.0,0.0
gemma-2-2b-it,star,silence,silence,cheap_talk,sh,5,0.5898416335916336,0.4814608828671329,0.698976248976249,0.26462703962703965,0.05,0.5062937062937063,0.6916305916305916,0.5638023088023086,0.861111111111111,-0.42700355200355206,-0.6981990231990233,-0.1558080808080808,63.4,35.2,91.8,0.8583333333333334,0.4041666666666667,1.3750000000000002,0.3880018674136322,0.19920634920634922,0.5775910364145658,,,,0.45,0.334375,0.540625,0.0,0.0,0.0
gemma-2-9b-it,cycle,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,pd,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,cycle,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,sh,5,0.94375,0.83125,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.825,0.475,1.0
gemma-2-9b-it,cycle,counterfactual,counterfactual,cheap_talk,pd,5,0.984375,0.971875,0.996875,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9375,0.8875,0.9875
gemma-2-9b-it,cycle,counterfactual,counterfactual,cheap_talk,sh,5,0.6268353174603175,0.500545634920635,0.7612103174603175,,,,,,,,,,,,,,,,,,,,,,0.003125,0.0,0.009375,0.225,0.125,0.3375
gemma-2-9b-it,cycle,framing_business,framing_business,cheap_talk,pd,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,cycle,framing_business,framing_business,cheap_talk,sh,5,0.99375,0.9875,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.975,0.95,1.0
gemma-2-9b-it,cycle,framing_business_context[cheap_talk],framing_business_context,cheap_talk,pd,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,cycle,framing_business_context[cheap_talk],framing_business_context,cheap_talk,sh,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,cycle,framing_business_context[no_comm],framing_business_context,no_comm,pd,5,0.065625,0.03125,0.10625,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
gemma-2-9b-it,cycle,framing_business_context[no_comm],framing_business_context,no_comm,sh,5,0.984375,0.9625,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9375,0.85,1.0
gemma-2-9b-it,cycle,framing_competitive,framing_competitive,cheap_talk,pd,5,0.00625,0.0,0.01875,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
gemma-2-9b-it,cycle,framing_competitive,framing_competitive,cheap_talk,sh,5,0.6077380952380953,0.47648809523809527,0.7389880952380953,,,,,,,,,,,,,,,,,,,,,,0.003125,0.0,0.009375,0.275,0.1375,0.45
gemma-2-9b-it,cycle,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,pd,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,cycle,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,sh,5,0.9016369047619047,0.7111607142857143,1.0,,,,,,,,,,,,,,,,,,,,,,0.003125,0.0,0.009375,0.7875,0.3875,1.0
gemma-2-9b-it,cycle,framing_competitive_context[no_comm],framing_competitive_context,no_comm,pd,5,0.009375,0.0,0.021875,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
gemma-2-9b-it,cycle,framing_competitive_context[no_comm],framing_competitive_context,no_comm,sh,5,0.96875,0.95625,0.98125,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.875,0.825,0.925
gemma-2-9b-it,cycle,framing_team,framing_team,cheap_talk,pd,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,cycle,framing_team,framing_team,cheap_talk,sh,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,cycle,framing_team_context[cheap_talk],framing_team_context,cheap_talk,pd,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,cycle,framing_team_context[cheap_talk],framing_team_context,cheap_talk,sh,5,0.996875,0.990625,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9875,0.9625,1.0
gemma-2-9b-it,cycle,framing_team_context[no_comm],framing_team_context,no_comm,pd,5,0.640625,0.271875,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.6,0.2,1.0
gemma-2-9b-it,cycle,framing_team_context[no_comm],framing_team_context,no_comm,sh,5,0.990625,0.978125,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.975,0.95,1.0
gemma-2-9b-it,cycle,no_comm,no_comm,no_comm,pd,5,0.27842261904761906,0.08809523809523809,0.6381584821428572,,,,,,,,,,,,,,,,,,,,,,0.00625,0.0,0.0125,0.1875,0.0,0.5625
gemma-2-9b-it,cycle,no_comm,no_comm,no_comm,sh,5,0.996875,0.990625,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9875,0.9625,1.0
gemma-2-9b-it,cycle,no_sense,no_sense,cheap_talk,pd,5,0.228125,0.109375,0.4125,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.05,0.0,0.15
gemma-2-9b-it,cycle,no_sense,no_sense,cheap_talk,sh,5,0.921875,0.8125,0.996875,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.725,0.3625,0.9875
gemma-2-9b-it,cycle,silence,silence,cheap_talk,pd,5,0.559375,0.2125,0.90625,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.475,0.1,0.85
gemma-2-9b-it,cycle,silence,silence,cheap_talk,sh,5,0.98125,0.95,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9375,0.8375,1.0
gemma-2-9b-it,star,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,pd,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,star,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,sh,10,0.9984375,0.9953125,1.0,1.0,1.0,1.0,0.9979166666666666,0.9937499999999998,1.0,0.002083333333333337,0.0,0.006250000000000011,287.5,286.5,288.0,5.995833333333333,5.9875,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.99375,0.98125,1.0
gemma-2-9b-it,star,counterfactual,counterfactual,cheap_talk,pd,5,0.78125,0.675,0.8625,0.9125,0.825,0.9875,0.7374999999999999,0.6166666666666666,0.8333333333333334,0.17500000000000002,0.09562500000000004,0.2375,160.2,148.8,171.62999999999997,4.2125,4.004166666666666,4.4,0.7288888888888889,0.6711111111111112,0.7866666666666665,0.075,0.0125,0.16281249999999972,0.0,0.0,0.0,0.475,0.3,0.625
gemma-2-9b-it,star,counterfactual,counterfactual,cheap_talk,sh,5,0.726388888888889,0.5635416666666666,0.871875,0.9208333333333332,0.7996875,1.0,0.6625,0.4916666666666666,0.8291666666666666,0.25833333333333336,0.17072916666666668,0.3708333333333334,203.8,155.2,247.0,5.020833333333334,4.214270833333334,5.658333333333333,0.6358730158730159,0.4447619047619048,0.8266666666666665,,,,0.003125,0.0,0.009375,0.4125,0.1875,0.6375
gemma-2-9b-it,star,framing_business,framing_business,cheap_talk,pd,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,star,framing_business,framing_business,cheap_talk,sh,5,0.953125,0.878125,1.0,1.0,1.0,1.0,0.9375,0.8375,1.0,0.0625,0.0,0.1625,273.0,249.0,288.0,5.875,5.675,6.0,0.9466666666666667,0.8488888888888889,1.0,,,,0.0,0.0,0.0,0.8625,0.6375,1.0
gemma-2-9b-it,star,framing_business_context[cheap_talk],framing_business_context,cheap_talk,pd,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
